Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
BIK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BIK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BLZ_anarcho_liberal;Libertarian Party;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
BLZ_communist;Communist Party;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
BLZ_conservative;United Democratic Party;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
BLZ_fascist;Fascist Party;NSBD;NSBD;;NSBD;;;;;;;;;
BLZ_liberal;People's United Party;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
BLZ_reactionary;Radical Party;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
BLZ_socialist;Socialist Party;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
BOH_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BOH_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BOH_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BOH_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BOH_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BOH_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BOH_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BOL_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
BOL_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
BOL_conservative;Partido Conservador;Partido conservateur;Partido Conservador;;Partido Conservador;;;;;;;;;
BOL_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
BOL_liberal;Partido Liberal;Partido libéral;Partido Liberal;;Partido Liberal;;;;;;;;;
BOL_liberal_2;Partido Populista;Partido populaire;Partido Populista;;Partido Populista;;;;;;;;;
BOL_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;
BOL_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
BOS_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BOS_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BOS_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BOS_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BOS_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BOS_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BOS_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BRA_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
BRA_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
BRA_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
BRA_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
BRA_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
BRA_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
BRA_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
BRA_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
BRA_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
BRA_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
BRA_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
BRA_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
BRA_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
BRE_anarcho_liberal;Radikale Arbeiterpartei;Arbeiterpartei radical;Radikale Arbeiterpartei;;Radical Arbeiterpartei;;;;;;;;;
BRE_communist;Kommunistische Arbeiterpartei;Arbeiterpartei communiste;Kommunistische Arbeiterpartei;;Communist Arbeiterpartei;;;;;;;;;
BRE_conservative;Zentrumspartei;Zentrumspartei;Zentrumspartei;;Zentrumspartei;;;;;;;;;
BRE_conservative_2;Konservative Partei;Konservative Partei;Konservative Partei;;Konservative Partei;;;;;;;;;
BRE_conservative_3;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;Christsoz. Arbeiterpartei;;Christsoz. Arbeiterpartei;;;;;;;;;
BRE_fascist;NSDP;NSDP;NSDP;;NSDP;;;;;;;;;
BRE_liberal;Liberaldem. Partei;Liberaldem. Partei;Liberaldem. Partei;;Liberaldem. Partei;;;;;;;;;
BRE_liberal_2;Nationalliberale ;Nationalliberale ;Nationalliberale ;;Nationalliberale ;;;;;;;;;
BRE_liberal_3;Freisinnige Partei;Freisinnige Partei;Freisinnige Partei;;Freisinnige Partei;;;;;;;;;
BRE_reactionary;Nationale Partei;Nationale Partei;Nationale Partei;;Nationale Partei;;;;;;;;;
BRE_socialist;Deutscher Arbeiterverein;Deutscher Arbeiterverein;Deutscher Arbeiterverein;;Deutscher Arbeiterverein;;;;;;;;;
BRE_socialist_2;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;Sozialdem. Arbeiterpartei ;;Sozialdem. Arbeiterpartei ;;;;;;;;;
BRE_socialist_3;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;Sozial. Arbeiterpartei ;;Sozial. Arbeiterpartei ;;;;;;;;;
BRU_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BRU_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BRU_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BRU_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BRU_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BRU_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BRU_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BRZ_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
BRZ_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
BRZ_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
BRZ_conservative_2;Partido Paulista;Partido Paulista;Partido Paulista;;Partido Paulista;;;;;;;;;
BRZ_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
BRZ_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
BRZ_liberal_2;Partido Carioca;Partido Carioca;Partido Carioca;;Partido Carioca;;;;;;;;;
BRZ_reactionary;Partido Caramuru;Partido Caramuru;Partido Caramuru;;Partido Caramuru;;;;;;;;;
BRZ_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
BUK_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BUK_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BUK_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BUK_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BUK_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BUK_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BUK_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BUL_anarcho_liberal;Radical;Radical;Radikal;;Radical;;;;;;;;;
BUL_communist;Communist;Communiste;Kommunistisch;;Comunista;;;;;;;;;
BUL_conservative;Conservative;Conservateur;Konservativ;;Conservadora;;;;;;;;;
BUL_fascist;Fascist;Fasciste;Faschistisch;;Fascista;;;;;;;;;
BUL_liberal;Liberal;Libéral;Liberal;;Liberal;;;;;;;;;
BUL_reactionary;Nationalist;Nationaliste;Nationalistisch;;Nacionalista;;;;;;;;;
BUL_socialist;Socialist;Socialiste;Sozialistisch;;Socialista;;;;;;;;;
BUN_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BUN_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BUN_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BUN_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BUN_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BUN_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BUN_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BUR_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
BUR_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
BUR_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
BUR_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
BUR_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
BUR_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
BUR_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
BYE_anarcho_liberals;Anarcho-Liberals;Anarcho-libéraux;Anarcho-Liberale;;;;;;;;;;;
BYE_communist;Bolsheviks;Bolchéviques;Bolschewiki;;;;;;;;;;;
BYE_conservative;Conservatives;Conservateurs;Konservative;;;;;;;;;;;
BYE_fascist;National Socialist Party;Parti national-socialiste;Fasischten;;;;;;;;;;;
BYE_liberal;Liberals;Libéraux;Liberale;;;;;;;;;;;
BYE_reactionary;Reactionaries;Réactionnaires;Reaktionäre;;;;;;;;;;;
BYE_socialist;Belarusian Socialist Assembly;Assemblée biélorusse socialiste;Weißrussische Sozialistische Hramada;;;;;;;;;;;
BYZ_anarcho_liberal;Neoteristikon Kómma;Neoteristikon Kómma;Neoteristikon Kómma;;Neoteristikon Kómma;;;;;;;;;
BYZ_communist;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;Kommounistikó Kómma Byzantós;;Kommounistikó Kómma Byzantós;;;;;;;;;
BYZ_conservative;Komma Ethnikofronon;Komma Ethnikofronon;Komma Ethnikofronon;;Komma Ethnikofronon;;;;;;;;;
BYZ_fascist;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;Kómma ton Eleutherofróvon;;Kómma ton Eleutherofróvon;;;;;;;;;
BYZ_liberal;Kómma Fileleftheron;Kómma Fileleftheron;Kómma Fileleftheron;;Kómma Fileleftheron;;;;;;;;;
BYZ_reactionary;Kómma Paleologós;Kómma Paleologós;Kómma Paleologós;;Kómma Paleologós;;;;;;;;;
BYZ_socialist;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;Sosialistikó Kómma Byzantós;;Sosialistikó Kómma Byzantós;;;;;;;;;
CAL_anarcho_liberal;Democratic;Démocratique;Democratic;;Democrático;;;;;;;;;
CAL_anarcho_liberal_2;Populist;Populiste;Populist;;Populista;;;;;;;;;
CAL_communist;Communist;Communistes;Communist;;Comunista;;;;;;;;;
CAL_conservative;Democratic Party;Parti démocrate;Demokratische Partei;;Partido Demócrata;;;;;;;;;
CAL_fascist;Fascist;Fasciste;Fascist;;Fascista;;;;;;;;;
CAL_liberal;Liberty;Liberté;Liberty;;Libertad;;;;;;;;;
CAL_liberal_2;Free Soil;Sol libre;Free Soil;;Tierra Libre;;;;;;;;;
CAL_liberal_3;Progressive;Progressiste;Progressive;;Progresista;;;;;;;;;
CAL_reactionary;Ursine Imperialist;Impérialiste ursine;Ursine Imperialist;;Imperialista osuno;;;;;;;;;
CAL_socialist;Radical;Radical;Radical;;Radical;;;;;;;;;
CAM_anarcho_liberal;The Radical Faction;Faction radicale;Die radikale Fraktion;;La facción radical;;;;;;;;;
CAM_communist;The Communist Faction;Faction communiste;Die kommunistische Fraktion;;La facción comunista;;;;;;;;;
CAM_conservative;Royal Faction;Faction royale;Königsfraktion;;Facción real;;;;;;;;;
CAM_fascist;The Fascist Faction;Faction fasciste;Die faschistische Fraktion;;La facción fascista;;;;;;;;;
CAM_liberal;The Liberal Faction;Faction libérale;Die liberale Fraktion;;La facción liberal;;;;;;;;;
CAM_reactionary;The Nationalist Faction;Faction nationaliste;Die nationalistische Fraktion;;La facción nacionalista;;;;;;;;;
CAM_socialist;The Socialist Faction;Faction socialiste;Die sozialistische Fraktion;;La facción socialista;;;;;;;;;
CAN_anarcho_liberal;Libertarian Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
CAN_communist;Communist Party;Parti communiste;Communist Party;;Partido Comunista;;;;;;;;;
CAN_conservative;Conservative Party;Parti conservateur;Conservative Party;;Partido conservador;;;;;;;;;
CAN_fascist;National Unity Party;;;;;;;;;;;;;
CAN_liberal;Liberal Party;Parti libéral;Liberale Partei;;Partido Liberal;;;;;;;;;
CAN_reactionary;Monarchist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;
CAN_socialist;Socialist Party;Parti socialiste;Socialist Party;;Partido Socialista;;;;;;;;;
CAT_anarcho_liberal;Unió Catalanista;Unió Catalanista;Unió Catalanista;;Unió Catalanista;;;;;;;;;
CAT_communist;Communist de Catalana;Communiste de Catalana;Communist de Catalana;;Comunista de Catalunya;;;;;;;;;
CAT_conservative;Renaixença Català;Renaixença Català;Renaixença Català;;Renaixença Català;;;;;;;;;
CAT_conservative_2;Regionalista Catalana;Regionalista Catalana;Regionalista Catalana;;Regionalista de Catalunya;;;;;;;;;
CAT_fascist;Fascist de Catalana;Fasciste de Catalana;Fascist de Catalana;;Fascista de Catalunya;;;;;;;;;
CAT_liberal;Centre Català;Centre Català;Centre Català;;Centre Català;;;;;;;;;
CAT_liberal_2;Solidaritat Catalana;Solidaritat Catalana;Solidaritat Catalana;;Solidaritat Catalana;;;;;;;;;
CAT_liberal_3;Partit Radical Republicà;Partit Radical Republicà;Partit Radical Republicà;;Partit Radical Republicà;;;;;;;;;
CAT_reactionary;Nationalist de Catalana;Nationaliste de Catalana;Nationalist de Catalana;;Nationalist de Catalana;;;;;;;;;
CAT_socialist;Socialistes de Catalunya;Socialistes de Catalunya;Socialistes de Catalunya;;Socialistes de Catalunya;;;;;;;;;
CHE_anarcho_liberal;Radical Party;Parti radical;Radical Party;;Partido Radical;;;;;;;;;
CHE_communist;Communist Party;Parti communiste ;Communist Party;;Partido Comunista;;;;;;;;;
CHE_conservative;Traditional Party;Parti traditionnel;Traditional Party;;Partido Tradicional;;;;;;;;;
CHE_conservative_2;National Party;Parti national;National Party;;Partido Nacional;;;;;;;;;
CHE_fascist;Fascist Party;Parti fasciste;Fascist Party;;Partido Fascista;;;;;;;;;
CHE_liberal;Keetoowah Society;Société Keetoowah;Keetoowah Society;;Sociedad de Keetoowah ;;;;;;;;;
CHE_reactionary;Nationalist Party;Parti nationaliste;Nationalist Party;;Partido Nacionalista;;;;;;;;;
CHE_socialist;Social Party;Parti social;Social Party;;Partido Social;;;;;;;;;
CHI_anarcho_liberal;Republicans;Républicains;Republikaner;;Republicanos;;;;;;;;;
CHI_communist;Communist Party of China;Parti communiste chinois;Kommunistische Partei Chinas;;Partido Comunista de China;;;;;;;;;
CHI_conservative;Imperial Faction;Faction impériale;Kaiserliche Fraktion;;Facción imperial;;;;;;;;;
CHI_conservative_2;Zhiqiang;Zhiqiang;Zhiqiang;;Zhiqiang;;;;;;;;;
CHI_conservative_3;Beiyang;Beiyang;Beiyang;;Beiyang;;;;;;;;;
CHI_conservative_4;Kuomintang Chiang;Kuomintang Chiang;Kuomintang Chiang;;Kuomintang Chiang;;;;;;;;;
CHI_fascist;Fascists;Fascistes;Faschisten;;Fascistas;;;;;;;;;
CHI_liberal;Reformers;Réformateurs;Reformer;;Reformistas;;;;;;;;;
CHI_liberal_2;Kuomintang Sun;Kuomintang Sun;Kuomintang Sun;;Kuomintang Sun;;;;;;;;;
CHI_liberal_3;Feng Yuxiang;Feng Yuxiang;Feng Yuxiang;;Feng Yuxiang;;;;;;;;;
CHI_reactionary;Conservatives;Conservateurs;Konservative;;Conservadores;;;;;;;;;
CHI_reactionary_2;Yuan Shi Kai;Yuan Shi Kai;Yuan Shi Kai;;Yuan Shi Kai;;;;;;;;;
CHI_socialist;Socialists;Socialistes;Sozialisten;;Socialistas;;;;;;;;;
CHL_anarcho_liberal;Partido Radical;Partido Radical;Partido Radical;;Partido Radical;;;;;;;;;
CHL_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
CHL_conservative;Conservadores;Conservadores;Conservadores;;Conservadores;;;;;;;;;
CHL_conservative_2;Partido Conservador;Partido Conservador;Partido Conservador;;Partido Conservador;;;;;;;;;
CHL_conservative_3;Partido Nacional;Partido Nacional;Partido Nacional;;Partido Nacional;;;;;;;;;
CHL_fascist;Partido Fascista;Partido fasciste;Partido Fascist;;Partido Fascista;;;;;;;;;
CHL_liberal;Liberales;Liberales;Liberales;;Liberales;;;;;;;;;
CHL_liberal_2;Partido Liberal;Partido Liberal;Partido Liberal;;Partido Liberal;;;;;;;;;
CHL_liberal_3;Alianza Liberal;Alianza Liberal;Alianza Liberal;;Alianza Liberal;;;;;;;;;
CHL_liberal_4;Liberal Democrático;Liberal Democrático;Liberal Democrático;;Liberal Democrático;;;;;;;;;
CHL_reactionary;Partido Nacionalista;Partido nationaliste;Partido Nationalist;;Partido Nacionalista;;;;;;;;;
CHL_socialist;Partido Socialista;Partido socialiste;Partido Socialist;;Partido Socialista;;;;;;;;;
CHP;Chiapas;;;;;Chiapas;;;;;;;;
CHP_ADJ;Chiapan;;;;;Chiapaneco;;;;;;;;
CHP_conservative;Partido Conservador;Partido Conservador;Partido Conservador;;;Partido Conservador;;;;;;;;
CHP_liberal;Partido Liberal;Partido Liberal;Partido Liberal;;;Partido Liberal;;;;;;;;
CHP_anarcho_liberal;Partido Federalista;Partido Federalista;Partido Federalista;;;Partido Federalista;;;;;;;;
CHP_conservative_2;Partido Moderado Liberal;Partido Moderado Liberal;Partido Moderado Liberal;;;Partido Moderado Liberal;;;;;;;;
CHP_liberal_2;Partido Radical Liberal;Partido Radical Liberal;Partido Radical Liberal;;;Partido Radical Liberal;;;;;;;;
CHP_liberal_3;Partido Progresista;Partido Progresista;Partido Progresista;;;Partido Progresista;;;;;;;;
CHP_conservative_3;Partido Constitucionalista;Partido Constitucionalista;Partido Constitucionalista;;;Partido Constitucionalista;;;;;;;;
CHP_liberal_4;Partido Antireelecionista;Partido Antireelecionista;Partido Antireelecionista;;;Partido Antireelecionista;;;;;;;;
CHP_reactionary;Partido Imperialista;Partido Imperialista;Partido Imperialista;;;Partido Imperialista;;;;;;;;
CHP_socialist;Partido Socialist;Partido socialiste;Partido Socialist;;;Partido Socialista;;;;;;;;
CHP_communist;Partido Communist;Partido communiste;Partido Communist;;;Partido Comunista;;;;;;;;
CHP_fascist;Partido Fascist;Partido fasciste;Partido Fascist;;;Partido Fascista;;;;;;;;
CLM_anarcho_liberal;Federalistas;Federalistas;Federalistas;;Federalistas;;;;;;;;;
CLM_communist;Partido Comunista;Partido communiste;Partido Communist;;Partido Comunista;;;;;;;;;
